X-Lamb;Y-Lamb;Hauteur (m);Epaisseur (m);Densite (%);Leaf wall area (m².ha-1);Pourcentage de la dose homologuée à appliquer
766742.82;6284778.78;0.74;0.28;54;5920;110.7
766740.22;6284780.18;0.7;0.22;55;5600;108.1
766737.75;6284781.6;0.7;0.29;53;5600;105.8
766735.44;6284782.72;0.86;0.38;46;6880;107.7
766732.35;6284784.23;0.74;0.26;65;5920;133.7
766729.85;6284785.5;0.76;0.26;54;6080;112.2
766727.27;6284786.86;0.7;0.21;51;5600;100.8
766724.32;6284788.51;0.74;0.33;55;5920;113.7
766721.68;6284789.89;0.67;0.22;62;5360;119.2
766718.94;6284791.4;0.76;0.21;61;6080;125.5
766716.09;6284792.85;0.74;0.4;62;5920;129.9
766714.02;6284793.9;0.72;0.3;53;5760;107.5
766710.76;6284795.61;0.69;0.25;61;5520;119.7
766708.25;6284797.05;0.77;0.29;59;6160;124
766705.49;6284798.5;0.73;0.32;57;5840;116.6
766702.83;6284799.92;0.75;0.31;52;6000;108.3
766700.31;6284801.2;0.71;0.23;61;5680;121.2
766697.01;6284802.96;0.88;0.38;41;7040;100.3
766694.92;6284804.15;0.7;0.29;61;5600;121.4
766691.95;6284805.66;0.67;0.31;49;5360;96.7
766689.4;6284807;0.77;0.3;43;6160;94
766687.17;6284808.1;0.76;0.32;53;6080;111.4
766683.62;6284809.91;0.71;0.25;59;5680;117.3
766681.2;6284811.22;0.75;0.23;70;6000;146.3
766678.79;6284812.44;0.81;0.39;47;6480;105.6
766675.8;6284814.09;0.83;0.23;60;6640;130.8
766673.14;6284815.53;0.85;0.37;62;6800;140.7
766670.69;6284816.84;0.69;0.25;68;5520;135.3
766667.93;6284818.3;0.72;0.28;52;5760;105.4
766665.35;6284819.67;0.7;0.33;52;5600;104.7
766662.65;6284821.14;0.7;0.17;57;5600;111
766659.77;6284822.68;0.81;0.29;39;6480;90.3
766657.3;6284823.98;0.77;0.33;57;6160;120.4
766654.36;6284825.47;0.68;0.39;42;5440;87.5
766651.85;6284826.8;0.85;0.34;48;6800;109.9
766648.49;6284826.21;0.64;0.39;56;5120;108.1
766648.79;6284822.66;0.68;0.47;59;5440;119.2
766651.22;6284821.51;0.82;0.33;54;6560;119
766654.44;6284819.88;0.76;0.24;59;6080;121.9
766656.68;6284818.64;0.66;0.16;70;5280;134.7
766659.26;6284817.25;0.65;0.16;64;5200;120.4
766661.85;6284815.84;0.64;0.18;53;5120;99.1
766664.1;6284814.63;0.69;0.15;62;5520;119.7
766667.15;6284813.09;0.7;0.42;55;5600;112
766669.57;6284811.87;0.72;0.29;64;5760;129.9
766672.3;6284810.37;0.72;0.34;57;5760;116.2
766675.04;6284808.93;0.79;0.5;54;6320;119.7
766677.37;6284807.72;0.72;0.2;68;5760;137.2
766679.97;6284806.31;0.69;0.46;40;5520;86.2
766682.64;6284804.98;0.78;0.48;45;6240;101.1
766685.2;6284803.63;0.78;0.36;61;6240;130.8
766687.82;6284802.25;0.74;0.43;56;5920;117.8
766690.52;6284800.85;0.73;0.35;66;5840;137.2
766693.13;6284799.54;0.66;0.39;62;5280;121.9
766695.69;6284798.15;0.72;0.47;64;5760;134
766698.51;6284796.63;0.73;0.48;66;5840;140.1
766701.02;6284795.32;0.74;0.24;67;5920;137.8
766703.67;6284793.94;0.73;0.33;63;5840;129.6
766706.26;6284792.5;0.73;0.44;55;5840;115
766708.79;6284791.18;0.77;0.35;55;6160;116.9
766711.48;6284789.73;0.74;0.27;61;5920;125
766714.13;6284788.31;0.75;0.41;57;6000;120.2
766716.7;6284786.98;0.67;0.25;65;5360;126.3
766719.34;6284785.6;0.68;0.33;65;5440;129.1
766721.93;6284784.23;0.71;0.21;61;5680;120.7
766724.81;6284782.79;0.73;0.27;56;5840;113.7
766727.17;6284781.56;0.73;0.19;61;5840;122.2
766729.76;6284780.13;0.78;0.25;59;6240;124
766732.64;6284778.65;0.71;0.43;63;5680;129.9
766735.33;6284777.21;0.72;0.53;55;5760;115.7
766737.77;6284775.94;0.81;0.3;47;6480;103.9
766740.34;6284774.63;0.73;0.18;61;5840;121.9
766743.48;6284772.97;0.7;0.5;47;5600;98.8
766746.08;6284771.61;0.71;0.54;66;5680;139.4
766748.64;6284770.19;0.75;0.39;70;6000;150
766751.07;6284768.86;0.65;0.59;58;5200;116.6
766753.57;6284767.57;0.7;0.48;55;5600;113.1
766756.24;6284766.12;0.78;0.43;62;6240;134.7
766758.96;6284764.73;0.7;0.5;62;5600;128
766761.53;6284763.36;0.89;0.52;66;7120;159.7
766764;6284762.07;0.76;0.23;67;6080;139.7
766766.59;6284760.7;0.74;0.3;71;5920;149.2
766769.14;6284759.3;0.8;0.24;69;6400;149.6
766771.74;6284757.98;0.7;0.33;63;5600;126.6
766774.44;6284756.54;0.77;0.43;64;6160;138.4
766777;6284755.3;0.76;0.35;57;6080;119.9
766779.72;6284753.95;0.68;0.49;61;5440;123.7
766782.47;6284752.55;0.74;0.39;67;5920;141.4
766784.86;6284751.24;0.64;0.21;74;5120;143.1
766785.32;6284750.88;0.82;0.2;80;6560;182.9
766786.1;6284750.33;0.76;0.32;77;6080;168.8
766786.57;6284749.91;0.57;0.12;27;4560;59.1
